ISO 8601 Time,Temperature (C)
time,temp
2019-04-18T05:32:06.000,10.7149
2019-04-18T05:34:06.000,10.7801
2019-04-18T05:36:06.000,10.8042
2019-04-18T05:38:06.000,10.8326
2019-04-18T05:40:06.000,10.8297
2019-04-18T05:42:06.000,10.8141
2019-04-18T05:44:06.000,10.7985
2019-04-18T05:46:06.000,10.7914
2019-04-18T05:48:06.000,10.7900
2019-04-18T05:50:06.000,10.7999
2019-04-18T05:52:06.000,10.8042
2019-04-18T05:54:06.000,10.8141
2019-04-18T05:56:06.000,10.8099
2019-04-18T05:58:06.000,10.8042
2019-04-18T06:00:06.000,10.8141
2019-04-18T06:02:06.000,10.8467
2019-04-18T06:04:06.000,10.8538
2019-04-18T06:06:06.000,10.8751
2019-04-18T06:08:06.000,10.9275
2019-04-18T06:10:06.000,10.9728
2019-04-18T06:12:06.000,11.0082
2019-04-18T06:14:06.000,10.9926
2019-04-18T06:16:06.000,10.9105
2019-04-18T06:18:06.000,10.8623
2019-04-18T06:20:06.000,10.8637
2019-04-18T06:22:06.000,10.8821
2019-04-18T06:24:06.000,10.8935
2019-04-18T06:26:06.000,10.8836
2019-04-18T06:28:06.000,10.8496
2019-04-18T06:30:06.000,10.8099
2019-04-18T06:32:06.000,10.7773
2019-04-18T06:34:06.000,10.7489
2019-04-18T06:36:06.000,10.7262
2019-04-18T06:38:06.000,10.7177
2019-04-18T06:40:06.000,10.7333
2019-04-18T06:42:06.000,10.7588
2019-04-18T06:44:06.000,10.7673
2019-04-18T06:46:06.000,10.7716
2019-04-18T06:48:06.000,10.7815
2019-04-18T06:50:06.000,10.7730
2019-04-18T06:52:06.000,10.7390
2019-04-18T06:54:06.000,10.6822
2019-04-18T06:56:06.000,10.5942
2019-04-18T06:58:06.000,10.5203
2019-04-18T07:00:06.000,10.4521
2019-04-18T07:02:06.000,10.3923
2019-04-18T07:04:06.000,10.3496
2019-04-18T07:06:06.000,10.3083
2019-04-18T07:08:06.000,10.2855
2019-04-18T07:10:06.000,10.2727
2019-04-18T07:12:06.000,10.2784
2019-04-18T07:14:06.000,10.2784
2019-04-18T07:16:06.000,10.2813
2019-04-18T07:18:06.000,10.2770
2019-04-18T07:20:06.000,10.2684
2019-04-18T07:22:06.000,10.2642
2019-04-18T07:24:06.000,10.2613
2019-04-18T07:26:06.000,10.2570
2019-04-18T07:28:06.000,10.2442
2019-04-18T07:30:06.000,10.2428
2019-04-18T07:32:06.000,10.2385
2019-04-18T07:34:06.000,10.2243
2019-04-18T07:36:06.000,10.2129
2019-04-18T07:38:06.000,10.1943
2019-04-18T07:40:06.000,10.1829
2019-04-18T07:42:06.000,10.1630
2019-04-18T07:44:06.000,10.1373
2019-04-18T07:46:06.000,10.1016
2019-04-18T07:48:06.000,10.0674
2019-04-18T07:50:06.000,10.0374
2019-04-18T07:52:06.000,10.0103
2019-04-18T07:54:06.000,9.9760
2019-04-18T07:56:06.000,9.9317
2019-04-18T07:58:06.000,9.8874
2019-04-18T08:00:06.000,9.8359
2019-04-18T08:02:06.000,9.7801
2019-04-18T08:04:06.000,9.7271
2019-04-18T08:06:06.000,9.6812
2019-04-18T08:08:06.000,9.6354
2019-04-18T08:10:06.000,9.5723
2019-04-18T08:12:06.000,9.5149
2019-04-18T08:14:06.000,9.4603
2019-04-18T08:16:06.000,9.4129
2019-04-18T08:18:06.000,9.3669
2019-04-18T08:20:06.000,9.3209
2019-04-18T08:22:06.000,9.2763
2019-04-18T08:24:06.000,9.2188
2019-04-18T08:26:06.000,9.1612
2019-04-18T08:28:06.000,9.1179
2019-04-18T08:30:06.000,9.0905
2019-04-18T08:32:06.000,9.0603
2019-04-18T08:34:06.000,9.0199
2019-04-18T08:36:06.000,8.9997
2019-04-18T08:38:06.000,8.9708
2019-04-18T08:40:06.000,8.9434
2019-04-18T08:42:06.000,8.9203
2019-04-18T08:44:06.000,8.8943
2019-04-18T08:46:06.000,8.8740
2019-04-18T08:48:06.000,8.8480
2019-04-18T08:50:06.000,8.8263
2019-04-18T08:52:06.000,8.8075
2019-04-18T08:54:06.000,8.7800
2019-04-18T08:56:06.000,8.7540
2019-04-18T08:58:06.000,8.7381
2019-04-18T09:00:06.000,8.7207
2019-04-18T09:02:06.000,8.6990
2019-04-18T09:04:06.000,8.6802
2019-04-18T09:06:06.000,8.6715
2019-04-18T09:08:06.000,8.6555
2019-04-18T09:10:06.000,8.6527
2019-04-18T09:12:06.000,8.6411
2019-04-18T09:14:06.000,8.6295
2019-04-18T09:16:06.000,8.6193
2019-04-18T09:18:06.000,8.6150
2019-04-18T09:20:06.000,8.6048
2019-04-18T09:22:06.000,8.5932
2019-04-18T09:24:06.000,8.5903
2019-04-18T09:26:06.000,8.5802
2019-04-18T09:28:06.000,8.5787
2019-04-18T09:30:06.000,8.5787
2019-04-18T09:32:06.000,8.5671
2019-04-18T09:34:06.000,8.5570
2019-04-18T09:36:06.000,8.5483
2019-04-18T09:38:06.000,8.5396
2019-04-18T09:40:06.000,8.5352
2019-04-18T09:42:06.000,8.5236
2019-04-18T09:44:06.000,8.5135
2019-04-18T09:46:06.000,8.5106
2019-04-18T09:48:06.000,8.5019
2019-04-18T09:50:06.000,8.4888
2019-04-18T09:52:06.000,8.4902
2019-04-18T09:54:06.000,8.4873
2019-04-18T09:56:06.000,8.4801
2019-04-18T09:58:06.000,8.4728
2019-04-18T10:00:06.000,8.4685
2019-04-18T10:02:06.000,8.4656
2019-04-18T10:04:06.000,8.4641
2019-04-18T10:06:06.000,8.4583
2019-04-18T10:08:06.000,8.4583
2019-04-18T10:10:06.000,8.4540
2019-04-18T10:12:06.000,8.4554
2019-04-18T10:14:06.000,8.4598
2019-04-18T10:16:06.000,8.4598
2019-04-18T10:18:06.000,8.4598
2019-04-18T10:20:06.000,8.4569
2019-04-18T10:22:06.000,8.4569
2019-04-18T10:24:06.000,8.4583
2019-04-18T10:26:06.000,8.4656
2019-04-18T10:28:06.000,8.4598
2019-04-18T10:30:06.000,8.4714
2019-04-18T10:32:06.000,8.4801
2019-04-18T10:34:06.000,8.4859
2019-04-18T10:36:06.000,8.5033
2019-04-18T10:38:06.000,8.5164
2019-04-18T10:40:06.000,8.5236
2019-04-18T10:42:06.000,8.5381
2019-04-18T10:44:06.000,8.5584
2019-04-18T10:46:06.000,8.5671
2019-04-18T10:48:06.000,8.5802
2019-04-18T10:50:06.000,8.5990
2019-04-18T10:52:06.000,8.6179
2019-04-18T10:54:06.000,8.6353
2019-04-18T10:56:06.000,8.6555
2019-04-18T10:58:06.000,8.6686
2019-04-18T11:00:06.000,8.6845
2019-04-18T11:02:06.000,8.6976
2019-04-18T11:04:06.000,8.7048
2019-04-18T11:06:06.000,8.7164
2019-04-18T11:08:06.000,8.7265
2019-04-18T11:10:06.000,8.7439
2019-04-18T11:12:06.000,8.7540
2019-04-18T11:14:06.000,8.7743
2019-04-18T11:16:06.000,8.7974
2019-04-18T11:18:06.000,8.8032
2019-04-18T11:20:06.000,8.8162
2019-04-18T11:22:06.000,8.8364
