ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2019-06-20T07:30:28.000,18.55,44.40,13.25,12.98
2019-06-20T07:32:28.000,17.53,47.08,11.94,12.84
2019-06-20T07:34:28.000,17.95,43.65,12.98,12.39
2019-06-20T07:36:28.000,17.74,41.33,13.32,11.72
2019-06-20T07:38:28.000,18.81,39.81,14.45,12.04
2019-06-20T07:40:28.000,18.28,42.05,13.57,12.24
2019-06-20T07:42:28.000,18.74,42.02,13.93,12.55
2019-06-20T07:44:28.000,18.94,39.81,14.55,12.13
2019-06-20T07:46:28.000,17.81,39.98,13.65,11.44
2019-06-20T07:48:28.000,14.77,39.22,11.44,9.34
2019-06-20T07:50:28.000,13.65,37.21,10.87,8.26
2019-06-20T07:52:28.000,11.44,33.06,9.59,6.24
2019-06-20T07:54:28.000,10.28,30.86,8.83,5.27
2019-06-20T07:56:28.000,8.59,24.74,7.80,3.59
2019-06-20T07:58:28.000,6.04,45.95,4.20,4.34
2019-06-20T08:00:28.000,4.34,48.32,2.89,3.24
2019-06-20T08:02:28.000,4.45,63.69,1.97,3.99
2019-06-20T08:04:28.000,5.10,88.65,0.12,5.09
2019-06-20T08:06:28.000,3.76,73.00,1.10,3.60
2019-06-20T08:08:28.000,4.45,84.02,0.46,4.43
2019-06-20T08:10:28.000,3.07,80.04,0.53,3.02
2019-06-20T08:12:28.000,17.74,75.04,4.58,17.14
2019-06-20T08:14:28.000,15.78,100.59,-2.90,15.51
2019-06-20T08:16:28.000,15.78,153.84,-14.16,6.96
2019-06-20T08:18:28.000,13.95,165.97,-13.54,3.38
2019-06-20T08:20:28.000,14.40,170.59,-14.21,2.36
2019-06-20T08:22:28.000,20.07,179.24,-20.07,0.27
2019-06-20T08:24:28.000,24.09,191.08,-23.64,-4.63
2019-06-20T08:26:28.000,26.28,204.41,-23.93,-10.86
2019-06-20T08:28:28.000,24.16,200.94,-22.56,-8.64
2019-06-20T08:30:28.000,23.71,202.25,-21.94,-8.98
2019-06-20T08:32:28.000,19.08,184.99,-19.00,-1.66
2019-06-20T08:34:28.000,19.34,193.82,-18.78,-4.62
2019-06-20T08:36:28.000,20.41,197.89,-19.42,-6.27
2019-06-20T08:38:28.000,21.71,204.11,-19.81,-8.87
2019-06-20T08:40:28.000,17.46,201.91,-16.20,-6.52
2019-06-20T08:42:28.000,19.54,191.93,-19.12,-4.04
2019-06-20T08:44:28.000,20.99,203.77,-19.21,-8.46
2019-06-20T08:46:28.000,18.68,194.73,-18.06,-4.75
2019-06-20T08:48:28.000,18.21,187.78,-18.05,-2.46
2019-06-20T08:50:28.000,20.21,194.71,-19.54,-5.13
2019-06-20T08:52:28.000,25.25,229.06,-16.55,-19.07
2019-06-20T08:54:28.000,22.48,220.75,-17.03,-14.68
2019-06-20T08:56:28.000,20.41,200.94,-19.06,-7.29
2019-06-20T08:58:28.000,19.61,185.16,-19.53,-1.76
2019-06-20T09:00:28.000,19.08,188.70,-18.86,-2.88
2019-06-20T09:02:28.000,16.77,191.72,-16.42,-3.41
2019-06-20T09:04:28.000,17.81,188.78,-17.60,-2.72
2019-06-20T09:06:28.000,17.18,200.20,-16.13,-5.93
2019-06-20T09:08:28.000,18.08,193.58,-17.57,-4.24
2019-06-20T09:10:28.000,18.55,201.05,-17.31,-6.66
2019-06-20T09:12:28.000,22.03,190.19,-21.68,-3.90
2019-06-20T09:14:28.000,21.84,198.22,-20.74,-6.83
2019-06-20T09:16:28.000,19.21,213.32,-16.05,-10.55
2019-06-20T09:18:28.000,20.21,200.37,-18.94,-7.03
2019-06-20T09:20:28.000,20.80,186.75,-20.65,-2.45
2019-06-20T09:22:28.000,19.81,204.18,-18.07,-8.11
2019-06-20T09:24:28.000,20.60,191.93,-20.16,-4.26
2019-06-20T09:26:28.000,23.32,195.62,-22.46,-6.28
2019-06-20T09:28:28.000,21.19,200.19,-19.89,-7.31
2019-06-20T09:30:28.000,19.94,205.86,-17.94,-8.70
2019-06-20T09:32:28.000,18.21,201.31,-16.97,-6.62
2019-06-20T09:34:28.000,19.88,200.99,-18.56,-7.12
2019-06-20T09:36:28.000,18.48,199.39,-17.43,-6.14
2019-06-20T09:38:28.000,19.61,205.04,-17.77,-8.30
2019-06-20T09:40:28.000,20.21,209.39,-17.61,-9.92
2019-06-20T09:42:28.000,18.81,207.90,-16.62,-8.80
2019-06-20T09:44:28.000,17.32,205.10,-15.69,-7.35
2019-06-20T09:46:28.000,18.41,203.16,-16.93,-7.24
2019-06-20T09:48:28.000,17.18,196.38,-16.49,-4.85
2019-06-20T09:50:28.000,16.49,195.84,-15.86,-4.50
2019-06-20T09:52:28.000,19.21,195.46,-18.51,-5.12
2019-06-20T09:54:28.000,17.74,186.65,-17.62,-2.05
2019-06-20T09:56:28.000,16.84,173.21,-16.72,1.99
2019-06-20T09:58:28.000,16.06,175.68,-16.02,1.21
2019-06-20T10:00:28.000,19.14,181.36,-19.14,-0.45
2019-06-20T10:02:28.000,17.88,187.52,-17.73,-2.34
2019-06-20T10:04:28.000,20.27,182.07,-20.26,-0.73
2019-06-20T10:06:28.000,17.39,181.99,-17.38,-0.60
2019-06-20T10:08:28.000,19.01,180.76,-19.01,-0.25
2019-06-20T10:10:28.000,19.14,173.73,-19.03,2.09
2019-06-20T10:12:28.000,18.81,177.05,-18.79,0.97
2019-06-20T10:14:28.000,18.81,178.52,-18.80,0.48
2019-06-20T10:16:28.000,19.34,179.14,-19.34,0.29
2019-06-20T10:18:28.000,18.01,180.21,-18.01,-0.06
2019-06-20T10:20:28.000,16.63,184.94,-16.57,-1.43
2019-06-20T10:22:28.000,18.55,180.18,-18.54,-0.06
2019-06-20T10:24:28.000,21.84,177.20,-21.81,1.07
2019-06-20T10:26:28.000,23.26,179.36,-23.26,0.26
2019-06-20T10:28:28.000,23.39,181.70,-23.38,-0.69
2019-06-20T10:30:28.000,23.26,181.14,-23.25,-0.46
2019-06-20T10:32:28.000,23.84,179.51,-23.84,0.21
2019-06-20T10:34:28.000,24.99,181.00,-24.99,-0.44
2019-06-20T10:36:28.000,23.84,180.15,-23.84,-0.06
2019-06-20T10:38:28.000,22.42,180.47,-22.42,-0.18
2019-06-20T10:40:28.000,23.71,179.89,-23.71,0.04
2019-06-20T10:42:28.000,22.81,181.46,-22.80,-0.58
2019-06-20T10:44:28.000,23.45,181.95,-23.44,-0.80
2019-06-20T10:46:28.000,24.48,180.96,-24.48,-0.41
2019-06-20T10:48:28.000,25.89,181.08,-25.89,-0.49
2019-06-20T10:50:28.000,24.16,184.54,-24.08,-1.91
2019-06-20T10:52:28.000,23.39,187.32,-23.20,-2.98
2019-06-20T10:54:28.000,20.01,175.73,-19.95,1.49
2019-06-20T10:56:28.000,19.94,179.78,-19.94,0.08
2019-06-20T10:58:28.000,20.99,181.43,-20.99,-0.52
2019-06-20T11:00:28.000,21.06,178.49,-21.05,0.55
2019-06-20T11:02:28.000,22.35,176.23,-22.30,1.47
2019-06-20T11:04:28.000,20.73,174.23,-20.63,2.08
2019-06-20T11:06:28.000,19.41,179.16,-19.41,0.28
2019-06-20T11:08:28.000,20.67,181.02,-20.67,-0.37
2019-06-20T11:10:28.000,19.74,187.56,-19.57,-2.60
2019-06-20T11:12:28.000,19.41,184.52,-19.35,-1.53
2019-06-20T11:14:28.000,18.74,184.41,-18.69,-1.44
2019-06-20T11:16:28.000,19.48,188.69,-19.25,-2.94
2019-06-20T11:18:28.000,20.34,193.93,-19.74,-4.90
2019-06-20T11:20:28.000,19.94,199.87,-18.75,-6.78
2019-06-20T11:22:28.000,17.81,198.76,-16.86,-5.73
2019-06-20T11:24:28.000,17.05,198.83,-16.13,-5.50
2019-06-20T11:26:28.000,14.10,194.67,-13.64,-3.57
2019-06-20T11:28:28.000,15.21,191.55,-14.90,-3.05
2019-06-20T11:30:28.000,14.92,187.09,-14.81,-1.84
2019-06-20T11:32:28.000,16.70,191.37,-16.37,-3.29
2019-06-20T11:34:28.000,15.21,189.08,-15.02,-2.40
2019-06-20T11:36:28.000,16.28,189.59,-16.05,-2.71
2019-06-20T11:38:28.000,17.81,190.22,-17.53,-3.16
2019-06-20T11:40:28.000,17.12,190.23,-16.84,-3.04
2019-06-20T11:42:28.000,14.40,187.57,-14.27,-1.90
2019-06-20T11:44:28.000,12.72,180.27,-12.72,-0.06
2019-06-20T11:46:28.000,15.14,179.46,-15.14,0.14
2019-06-20T11:48:28.000,15.64,182.75,-15.62,-0.75
2019-06-20T11:50:28.000,14.85,187.92,-14.70,-2.05
2019-06-20T11:52:28.000,14.92,188.82,-14.74,-2.29
2019-06-20T11:54:28.000,15.00,186.83,-14.89,-1.78
2019-06-20T11:56:28.000,15.14,183.59,-15.11,-0.95
2019-06-20T11:58:28.000,15.85,181.27,-15.85,-0.35
2019-06-20T12:00:28.000,16.91,181.43,-16.90,-0.42
2019-06-20T12:02:28.000,18.55,180.35,-18.54,-0.11
2019-06-20T12:04:28.000,16.98,183.62,-16.94,-1.07
2019-06-20T12:06:28.000,16.98,182.47,-16.96,-0.73
2019-06-20T12:08:28.000,15.71,177.96,-15.70,0.56
2019-06-20T12:10:28.000,15.14,182.37,-15.13,-0.63
2019-06-20T12:12:28.000,14.85,178.92,-14.84,0.28
2019-06-20T12:14:28.000,13.95,175.96,-13.92,0.98
2019-06-20T12:16:28.000,12.33,173.38,-12.25,1.42
2019-06-20T12:18:28.000,10.70,177.37,-10.69,0.49
2019-06-20T12:20:28.000,10.87,177.42,-10.85,0.49
2019-06-20T12:22:28.000,10.78,179.29,-10.78,0.13
2019-06-20T12:24:28.000,10.70,180.21,-10.70,-0.04
2019-06-20T12:26:28.000,9.57,181.02,-9.57,-0.17
2019-06-20T12:28:28.000,9.30,187.68,-9.22,-1.24
2019-06-20T12:30:28.000,12.64,190.60,-12.43,-2.33
2019-06-20T12:32:28.000,13.03,190.36,-12.82,-2.34
2019-06-20T12:34:28.000,11.44,184.97,-11.40,-0.99
2019-06-20T12:36:28.000,11.28,178.51,-11.27,0.29
2019-06-20T12:38:28.000,10.54,182.25,-10.53,-0.41
2019-06-20T12:40:28.000,10.28,181.67,-10.28,-0.30
2019-06-20T12:42:28.000,11.61,182.74,-11.59,-0.55
2019-06-20T12:44:28.000,9.75,182.49,-9.74,-0.42
2019-06-20T12:46:28.000,9.21,183.61,-9.19,-0.58
2019-06-20T12:48:28.000,9.66,183.64,-9.64,-0.61
2019-06-20T12:50:28.000,7.63,190.07,-7.51,-1.33
2019-06-20T12:52:28.000,7.82,189.67,-7.71,-1.31
2019-06-20T12:54:28.000,3.30,199.66,-3.11,-1.11
2019-06-20T12:56:28.000,1.81,209.98,-1.57,-0.90
2019-06-20T12:58:28.000,1.69,171.08,-1.67,0.26
2019-06-20T13:00:28.000,2.84,164.69,-2.74,0.75
2019-06-20T13:02:28.000,2.03,199.38,-1.92,-0.67
2019-06-20T13:04:28.000,3.53,272.83,0.17,-3.53
2019-06-20T13:06:28.000,9.93,327.68,8.39,-5.31
2019-06-20T13:08:28.000,10.45,346.24,10.15,-2.49
2019-06-20T13:10:28.000,12.49,357.52,12.48,-0.54
2019-06-20T13:12:28.000,14.40,8.89,14.23,2.23
2019-06-20T13:14:28.000,16.84,18.80,15.94,5.43
2019-06-20T13:16:28.000,18.41,27.57,16.32,8.52
2019-06-20T13:18:28.000,20.54,31.11,17.59,10.61
2019-06-20T13:20:28.000,25.06,32.79,21.06,13.57
2019-06-20T13:22:28.000,25.76,34.95,21.12,14.76
2019-06-20T13:24:28.000,26.28,39.33,20.33,16.66
2019-06-20T13:26:28.000,27.31,39.62,21.04,17.42
2019-06-20T13:28:28.000,26.47,44.46,18.90,18.54
2019-06-20T13:30:28.000,26.09,47.82,17.52,19.33
2019-06-20T13:32:28.000,26.80,43.91,19.30,18.59
2019-06-20T13:34:28.000,28.55,41.76,21.30,19.01
2019-06-20T13:36:28.000,30.24,40.06,23.15,19.46
2019-06-20T13:38:28.000,28.62,40.72,21.69,18.67
2019-06-20T13:40:28.000,27.96,41.85,20.83,18.65
2019-06-20T13:42:28.000,28.55,40.34,21.76,18.48
2019-06-20T13:44:28.000,30.52,41.86,22.73,20.36
2019-06-20T13:46:28.000,29.30,37.90,23.12,18.00
2019-06-20T13:48:28.000,27.57,42.34,20.38,18.57
2019-06-20T13:50:28.000,27.76,45.50,19.46,19.80
2019-06-20T13:52:28.000,29.36,39.61,22.62,18.72
2019-06-20T13:54:28.000,28.28,39.50,21.82,17.99
2019-06-20T13:56:28.000,27.44,40.86,20.75,17.95
2019-06-20T13:58:28.000,28.42,38.47,22.25,17.68
2019-06-20T14:00:28.000,27.83,40.72,21.09,18.16
2019-06-20T14:02:28.000,28.75,39.69,22.13,18.36
2019-06-20T14:04:28.000,27.83,38.78,21.69,17.43
2019-06-20T14:06:28.000,27.96,35.90,22.65,16.39
2019-06-20T14:08:28.000,27.76,40.79,21.02,18.14
2019-06-20T14:10:28.000,27.89,43.00,20.40,19.02
2019-06-20T14:12:28.000,29.16,40.31,22.24,18.87
2019-06-20T14:14:28.000,28.48,44.86,20.19,20.09
2019-06-20T14:16:28.000,28.42,43.94,20.46,19.72
2019-06-20T14:18:28.000,29.84,40.51,22.69,19.38
2019-06-20T14:20:28.000,31.58,35.60,25.68,18.39
2019-06-20T14:22:28.000,28.75,36.88,23.00,17.25
2019-06-20T14:24:28.000,26.60,39.68,20.47,16.99
2019-06-20T14:26:28.000,27.38,39.17,21.22,17.29
2019-06-20T14:28:28.000,26.60,39.66,20.48,16.98
2019-06-20T14:30:28.000,25.83,44.77,18.34,18.19
2019-06-20T14:32:28.000,28.22,45.71,19.70,20.20
2019-06-20T14:34:28.000,27.70,41.47,20.76,18.34
2019-06-20T14:36:28.000,28.35,45.11,20.01,20.08
2019-06-20T14:38:28.000,28.42,43.08,20.76,19.41
2019-06-20T14:40:28.000,28.48,46.51,19.60,20.66
2019-06-20T14:42:28.000,27.96,49.72,18.08,21.33
2019-06-20T14:44:28.000,28.35,51.48,17.65,22.18
2019-06-20T14:46:28.000,29.23,49.31,19.05,22.16
2019-06-20T14:48:28.000,29.30,46.64,20.12,21.30
2019-06-20T14:50:28.000,30.11,47.98,20.15,22.37
2019-06-20T14:52:28.000,33.14,45.90,23.06,23.80
2019-06-20T14:54:28.000,31.58,46.81,21.62,23.03
2019-06-20T14:56:28.000,30.85,47.76,20.74,22.84
2019-06-20T14:58:28.000,30.45,48.29,20.26,22.73
2019-06-20T15:00:28.000,30.24,47.61,20.39,22.34
2019-06-20T15:02:28.000,30.65,47.22,20.82,22.50
2019-06-20T15:04:28.000,31.36,46.35,21.65,22.69
2019-06-20T15:06:28.000,30.85,49.41,20.07,23.43
2019-06-20T15:08:28.000,30.52,51.46,19.01,23.87
2019-06-20T15:10:28.000,31.14,50.88,19.65,24.16
2019-06-20T15:12:28.000,31.36,51.11,19.69,24.41
2019-06-20T15:14:28.000,31.14,51.87,19.23,24.49
2019-06-20T15:16:28.000,30.24,51.53,18.82,23.68
2019-06-20T15:18:28.000,30.79,53.03,18.51,24.60
2019-06-20T15:20:28.000,31.58,53.02,19.00,25.23
2019-06-20T15:22:28.000,31.81,52.12,19.53,25.10
2019-06-20T15:24:28.000,31.66,48.86,20.83,23.84
2019-06-20T15:26:28.000,31.51,50.49,20.05,24.31
2019-06-20T15:28:28.000,31.29,49.43,20.35,23.77
2019-06-20T15:30:28.000,30.92,52.04,19.02,24.38
2019-06-20T15:32:28.000,31.29,50.42,19.94,24.11
2019-06-20T15:34:28.000,31.29,51.68,19.40,24.55
2019-06-20T15:36:28.000,30.92,53.75,18.29,24.94
2019-06-20T15:38:28.000,30.65,53.54,18.22,24.65
2019-06-20T15:40:28.000,31.14,53.60,18.48,25.06
2019-06-20T15:42:28.000,30.38,54.26,17.75,24.66
2019-06-20T15:44:28.000,32.25,52.57,19.60,25.61
2019-06-20T15:46:28.000,32.99,54.22,19.29,26.77
2019-06-20T15:48:28.000,33.14,54.09,19.44,26.85
2019-06-20T15:50:28.000,33.29,50.47,21.19,25.68
2019-06-20T15:52:28.000,32.99,52.27,20.19,26.10
2019-06-20T15:54:28.000,32.92,54.22,19.25,26.71
2019-06-20T15:56:28.000,33.07,53.25,19.78,26.50
2019-06-20T15:58:28.000,32.77,52.34,20.02,25.95
2019-06-20T16:00:28.000,32.77,51.77,20.28,25.74
2019-06-20T16:02:28.000,32.55,54.33,18.98,26.44
2019-06-20T16:04:28.000,32.10,54.03,18.86,25.98
2019-06-20T16:06:28.000,31.88,55.24,18.18,26.19
2019-06-20T16:08:28.000,31.66,52.94,19.08,25.26
2019-06-20T16:10:28.000,30.85,52.59,18.74,24.51
2019-06-20T16:12:28.000,30.92,51.59,19.21,24.23
2019-06-20T16:14:28.000,29.77,52.98,17.92,23.77
2019-06-20T16:16:28.000,29.23,50.96,18.41,22.70
2019-06-20T16:18:28.000,29.91,52.66,18.14,23.78
2019-06-20T16:20:28.000,29.63,49.97,19.06,22.69
2019-06-20T16:22:28.000,28.89,49.85,18.63,22.08
2019-06-20T16:24:28.000,28.96,51.21,18.14,22.57
2019-06-20T16:26:28.000,28.62,52.07,17.59,22.57
2019-06-20T16:28:28.000,29.03,52.18,17.80,22.93
2019-06-20T16:30:28.000,28.69,51.19,17.98,22.35
2019-06-20T16:32:28.000,28.55,50.49,18.16,22.03
2019-06-20T16:34:28.000,28.75,50.31,18.36,22.13
2019-06-20T16:36:28.000,28.82,50.14,18.47,22.13
2019-06-20T16:38:28.000,28.75,49.52,18.67,21.87
2019-06-20T16:40:28.000,28.75,51.16,18.03,22.40
2019-06-20T16:42:28.000,28.22,49.82,18.20,21.56
2019-06-20T16:44:28.000,28.02,49.62,18.15,21.35
2019-06-20T16:46:28.000,27.96,51.03,17.58,21.74
2019-06-20T16:48:28.000,27.83,49.68,18.01,21.22
2019-06-20T16:50:28.000,27.76,51.79,17.17,21.82
2019-06-20T16:52:28.000,27.96,51.47,17.42,21.87
2019-06-20T16:54:28.000,27.83,51.12,17.47,21.66
2019-06-20T16:56:28.000,28.09,52.19,17.22,22.19
2019-06-20T16:58:28.000,27.76,51.10,17.44,21.61
2019-06-20T17:00:28.000,28.02,52.01,17.25,22.08
2019-06-20T17:02:28.000,27.76,51.84,17.16,21.83
2019-06-20T17:04:28.000,27.76,53.51,16.51,22.32
2019-06-20T17:06:28.000,28.02,51.59,17.41,21.96
2019-06-20T17:08:28.000,27.44,53.44,16.35,22.04
2019-06-20T17:10:28.000,27.18,51.08,17.08,21.15
2019-06-20T17:12:28.000,26.67,53.08,16.02,21.32
2019-06-20T17:14:28.000,26.99,52.84,16.30,21.51
2019-06-20T17:16:28.000,27.12,52.03,16.69,21.38
2019-06-20T17:18:28.000,27.12,53.50,16.13,21.80
2019-06-20T17:20:28.000,27.25,53.21,16.32,21.82
2019-06-20T17:22:28.000,27.44,51.40,17.12,21.45
2019-06-20T17:24:28.000,27.44,53.33,16.39,22.01
2019-06-20T17:26:28.000,27.76,52.06,17.07,21.90
2019-06-20T17:28:28.000,27.83,53.34,16.62,22.32
2019-06-20T17:30:28.000,28.02,52.96,16.88,22.37
2019-06-20T17:32:28.000,27.96,54.47,16.25,22.75
2019-06-20T17:34:28.000,28.09,55.52,15.90,23.15
2019-06-20T17:36:28.000,27.76,55.94,15.55,23.00
2019-06-20T17:38:28.000,27.70,54.85,15.95,22.65
2019-06-20T17:40:28.000,27.64,54.27,16.14,22.43
2019-06-20T17:42:28.000,27.31,53.69,16.17,22.01
2019-06-20T17:44:28.000,27.70,53.13,16.62,22.16
2019-06-20T17:46:28.000,27.64,51.75,17.11,21.70
2019-06-20T17:48:28.000,27.96,52.52,17.01,22.19
2019-06-20T17:50:28.000,27.83,52.84,16.81,22.18
2019-06-20T17:52:28.000,28.02,50.68,17.76,21.68
2019-06-20T17:54:28.000,28.28,50.61,17.95,21.86
2019-06-20T17:56:28.000,28.42,51.63,17.64,22.28
2019-06-20T17:58:28.000,28.82,52.55,17.52,22.88
2019-06-20T18:00:28.000,29.03,50.84,18.33,22.51
2019-06-20T18:02:28.000,29.03,50.68,18.39,22.45
2019-06-20T18:04:28.000,29.43,49.00,19.31,22.21
2019-06-20T18:06:28.000,31.21,47.62,21.04,23.06
2019-06-20T18:08:28.000,31.29,47.84,21.00,23.19
2019-06-20T18:10:28.000,31.66,47.53,21.38,23.35
2019-06-20T18:12:28.000,32.85,46.40,22.65,23.79
2019-06-20T18:14:28.000,33.51,46.89,22.90,24.47
2019-06-20T18:16:28.000,34.83,47.22,23.65,25.56
2019-06-20T18:18:28.000,35.60,48.43,23.62,26.64
2019-06-20T18:20:28.000,35.69,49.46,23.20,27.12
2019-06-20T18:22:28.000,37.16,51.20,23.29,28.96
2019-06-20T18:24:28.000,38.50,50.26,24.61,29.60
2019-06-20T18:26:28.000,40.11,49.82,25.88,30.64
2019-06-20T18:28:28.000,40.21,52.62,24.42,31.95
2019-06-20T18:30:28.000,41.86,52.67,25.38,33.29
2019-06-20T18:32:28.000,43.83,53.66,25.98,35.31
2019-06-20T18:34:28.000,37.25,55.50,21.10,30.69
2019-06-20T18:36:28.000,37.16,53.42,22.15,29.84
2019-06-20T18:38:28.000,35.95,57.19,19.48,30.21
2019-06-20T18:40:28.000,36.47,59.71,18.40,31.49
2019-06-20T18:42:28.000,38.17,56.74,20.94,31.92
2019-06-20T18:44:28.000,38.50,55.77,21.65,31.83
2019-06-20T18:46:28.000,37.33,59.33,19.05,32.11
2019-06-20T18:48:28.000,36.73,59.32,18.74,31.59
2019-06-20T18:50:28.000,35.86,56.13,19.99,29.78
2019-06-20T18:52:28.000,35.08,60.38,17.34,30.50
2019-06-20T18:54:28.000,34.22,57.79,18.24,28.95
2019-06-20T18:56:28.000,32.18,60.91,15.65,28.12
2019-06-20T18:58:28.000,31.44,60.69,15.39,27.41
2019-06-20T19:00:28.000,31.73,65.29,13.27,28.83
2019-06-20T19:02:28.000,28.89,63.51,12.89,25.86
2019-06-20T19:04:28.000,27.12,60.22,13.47,23.54
2019-06-20T19:06:28.000,25.96,60.28,12.87,22.54
2019-06-20T19:08:28.000,24.99,62.12,11.69,22.09
2019-06-20T19:10:28.000,22.81,62.37,10.58,20.20
2019-06-20T19:12:28.000,22.03,65.84,9.02,20.10
2019-06-20T19:14:28.000,20.73,63.20,9.35,18.51
2019-06-20T19:16:28.000,19.81,68.28,7.33,18.40
2019-06-20T19:18:28.000,18.55,63.94,8.15,16.66
2019-06-20T19:20:28.000,18.74,62.65,8.61,16.65
2019-06-20T19:22:28.000,18.74,61.08,9.06,16.41
2019-06-20T19:24:28.000,18.94,61.36,9.08,16.63
2019-06-20T19:26:28.000,19.61,65.10,8.25,17.79
2019-06-20T19:28:28.000,18.74,66.78,7.39,17.23
2019-06-20T19:30:28.000,18.88,76.31,4.47,18.34
2019-06-20T19:32:28.000,18.28,81.79,2.61,18.09
2019-06-20T19:34:28.000,15.71,88.02,0.54,15.70
2019-06-20T19:36:28.000,16.06,98.86,-2.48,15.87
2019-06-20T19:38:28.000,12.25,98.79,-1.87,12.11
2019-06-20T19:40:28.000,12.88,95.73,-1.29,12.81
2019-06-20T19:42:28.000,11.94,96.42,-1.33,11.86
2019-06-20T19:44:28.000,12.33,100.16,-2.18,12.14
2019-06-20T19:46:28.000,10.54,92.46,-0.45,10.53
2019-06-20T19:48:28.000,9.84,86.52,0.60,9.82
2019-06-20T19:50:28.000,9.12,80.15,1.56,8.99
2019-06-20T19:52:28.000,9.12,71.30,2.93,8.64
2019-06-20T19:54:28.000,11.77,77.80,2.49,11.51
2019-06-20T19:56:28.000,9.39,80.30,1.58,9.26
2019-06-20T19:58:28.000,6.57,84.28,0.65,6.53
2019-06-20T20:00:28.000,5.62,100.33,-1.01,5.53
2019-06-20T20:02:28.000,5.20,109.33,-1.72,4.91
2019-06-20T20:04:28.000,5.94,104.40,-1.48,5.75
2019-06-20T20:06:28.000,5.10,104.76,-1.30,4.93
2019-06-20T20:08:28.000,5.20,106.29,-1.46,4.99
2019-06-20T20:10:28.000,5.62,108.78,-1.81,5.32
2019-06-20T20:12:28.000,6.96,119.27,-3.40,6.07
2019-06-20T20:14:28.000,7.15,106.47,-2.03,6.86
2019-06-20T20:16:28.000,6.04,102.67,-1.33,5.89
2019-06-20T20:18:28.000,6.25,101.64,-1.26,6.12
2019-06-20T20:20:28.000,5.73,93.14,-0.31,5.72
2019-06-20T20:22:28.000,5.62,90.61,-0.06,5.62
2019-06-20T20:24:28.000,4.99,100.50,-0.91,4.91
2019-06-20T20:26:28.000,3.88,104.56,-0.97,3.75
2019-06-20T20:28:28.000,4.68,123.13,-2.56,3.91
2019-06-20T20:30:28.000,3.99,121.59,-2.09,3.40
2019-06-20T20:32:28.000,3.99,135.13,-2.83,2.82
2019-06-20T20:34:28.000,6.57,151.07,-5.75,3.18
2019-06-20T20:36:28.000,8.01,156.71,-7.36,3.17
2019-06-20T20:38:28.000,7.63,158.26,-7.09,2.83
2019-06-20T20:40:28.000,6.04,158.66,-5.63,2.20
2019-06-20T20:42:28.000,3.30,148.74,-2.82,1.71
2019-06-20T20:44:28.000,2.49,111.31,-0.91,2.32
2019-06-20T20:46:28.000,4.88,92.15,-0.18,4.88
2019-06-20T20:48:28.000,4.45,93.26,-0.25,4.45
2019-06-20T20:50:28.000,2.61,98.70,-0.39,2.58
2019-06-20T20:52:28.000,2.72,124.98,-1.56,2.23
2019-06-20T20:54:28.000,6.35,151.00,-5.56,3.08
2019-06-20T20:56:28.000,6.77,156.74,-6.22,2.67
2019-06-20T20:58:28.000,7.34,156.86,-6.75,2.88
2019-06-20T21:00:28.000,6.86,152.50,-6.09,3.17
2019-06-20T21:02:28.000,5.52,145.65,-4.55,3.11
2019-06-20T21:04:28.000,6.57,128.44,-4.08,5.14
2019-06-20T21:06:28.000,7.92,116.55,-3.54,7.08
2019-06-20T21:08:28.000,7.63,131.69,-5.08,5.70
2019-06-20T21:10:28.000,8.40,151.01,-7.35,4.07
2019-06-20T21:12:28.000,8.68,147.94,-7.36,4.61
2019-06-20T21:14:28.000,9.57,155.56,-8.71,3.96
2019-06-20T21:16:28.000,14.92,178.95,-14.92,0.27
2019-06-20T21:18:28.000,14.25,186.99,-14.14,-1.73
2019-06-20T21:20:28.000,14.18,180.65,-14.18,-0.16
2019-06-20T21:22:28.000,12.25,179.93,-12.25,0.02
2019-06-20T21:24:28.000,12.80,182.59,-12.79,-0.58
2019-06-20T21:26:28.000,12.57,183.22,-12.55,-0.70
2019-06-20T21:28:28.000,12.64,184.03,-12.61,-0.89
2019-06-20T21:30:28.000,14.62,186.41,-14.53,-1.63
2019-06-20T21:32:28.000,16.70,186.07,-16.60,-1.77
2019-06-20T21:34:28.000,15.64,185.28,-15.57,-1.44
2019-06-20T21:36:28.000,15.57,182.55,-15.55,-0.69
2019-06-20T21:38:28.000,15.85,178.50,-15.85,0.42
2019-06-20T21:40:28.000,17.18,182.50,-17.17,-0.75
2019-06-20T21:42:28.000,14.40,179.86,-14.40,0.04
2019-06-20T21:44:28.000,14.25,184.26,-14.21,-1.06
2019-06-20T21:46:28.000,14.92,182.05,-14.91,-0.53
2019-06-20T21:48:28.000,15.07,182.85,-15.05,-0.75
2019-06-20T21:50:28.000,14.18,180.89,-14.17,-0.22
2019-06-20T21:52:28.000,16.13,173.36,-16.03,1.86
2019-06-20T21:54:28.000,15.85,171.43,-15.67,2.36
2019-06-20T21:56:28.000,16.49,169.64,-16.22,2.96
2019-06-20T21:58:28.000,16.91,168.25,-16.55,3.44
2019-06-20T22:00:28.000,17.18,169.30,-16.89,3.19
2019-06-20T22:02:28.000,17.88,178.44,-17.87,0.49
2019-06-20T22:04:28.000,19.01,184.07,-18.96,-1.35
